,FY,Division,Code,Month,MonthNumber,MonthSortKey,FND_CAT,Pillar,Numerator_Hours,Denominator_Hours,Rate
1240,2018,280,284,Jan,04--Jan,4,MISSION,OVERHEAD,0,245,0
1241,2018,280,284,Jan,04--Jan,4,MISSION,TSRA,159,506.5,0.313919052
1242,2018,280,284,Jan,04--Jan,4,REIMB,REIMB,0,8,0
1243,2018,280,284,Jul,10--Jul,10,MISSION,,0,22,0
1244,2018,280,284,Jul,10--Jul,10,MISSION,CMO,0,2,0
1245,2018,280,284,Jul,10--Jul,10,MISSION,FTS,4,625.5,0.006394884
1246,2018,280,284,Jul,10--Jul,10,MISSION,OVERHEAD,8.4,447,0.018791946
1247,2018,280,284,Jul,10--Jul,10,MISSION,TSRA,0,297.5,0
1248,2018,280,284,Jul,10--Jul,10,REIMB,REIMB,209,195,1.071794872
1249,2018,280,284,Jun,09--Jun,9,MISSION,,0,9,0
1250,2018,280,284,Jun,09--Jun,9,MISSION,FTS,45.5,837.5,0.054328358
1251,2018,280,284,Jun,09--Jun,9,MISSION,OVERHEAD,28,366,0.076502732
1252,2018,280,284,Jun,09--Jun,9,MISSION,TSRA,0,230.5,0
1253,2018,280,284,Mar,06--Mar,6,MISSION,,0,2,0
1254,2018,280,284,Mar,06--Mar,6,MISSION,CMO,0,17,0
1255,2018,280,284,Mar,06--Mar,6,MISSION,FTS,26,968.5,0.026845638
1256,2018,280,284,Mar,06--Mar,6,MISSION,OVERHEAD,9.5,305.5,0.031096563
1257,2018,280,284,Mar,06--Mar,6,MISSION,TSRA,0,230.5,0
1258,2018,280,284,Mar,06--Mar,6,REIMB,REIMB,0,19.5,0
1259,2018,280,284,May,08--May,8,MISSION,,36,91.5,0.393442623
1260,2018,280,284,May,08--May,8,MISSION,FTS,53,872.5,0.060744986
1261,2018,280,284,May,08--May,8,MISSION,OVERHEAD,0,368,0
1262,2018,280,284,May,08--May,8,MISSION,TSRA,0,295,0
1263,2018,280,284,May,08--May,8,REIMB,REIMB,33,119,0.277310924
1264,2018,280,284,Nov,02--Nov,2,MISSION,,0,4,0
1265,2018,280,284,Nov,02--Nov,2,MISSION,FTS,2,811.5,0.002464572
1266,2018,280,284,Nov,02--Nov,2,MISSION,OVERHEAD,22,102.5,0.214634146
1267,2018,280,284,Nov,02--Nov,2,MISSION,TSRA,0,417,0
1268,2018,280,284,Nov,02--Nov,2,REIMB,REIMB,68,90,0.755555556
1269,2018,280,284,Oct,01--Oct,1,MISSION,,0,34,0
1270,2018,280,284,Oct,01--Oct,1,MISSION,FTS,20,893,0.022396417
1271,2018,280,284,Oct,01--Oct,1,MISSION,OVERHEAD,16,151,0.105960265
1272,2018,280,284,Oct,01--Oct,1,MISSION,TSRA,116.7,340,0.343235294
1273,2018,280,284,Oct,01--Oct,1,REIMB,REIMB,136.5,181.5,0.752066116
1274,2018,280,284,Sep,12--Sep,12,MISSION,,26,88,0.295454545
1275,2018,280,284,Sep,12--Sep,12,MISSION,FTS,4,404.5,0.009888752
1276,2018,280,284,Sep,12--Sep,12,MISSION,OVERHEAD,13.5,599.5,0.022518766
1277,2018,280,284,Sep,12--Sep,12,MISSION,TSRA,0,138.5,0
1278,2018,280,284,Sep,12--Sep,12,REIMB,REIMB,0,5,0
1279,2018,280,285,Apr,07--Apr,7,MISSION,CMO,0,26,0
1280,2018,280,285,Apr,07--Apr,7,MISSION,FTS,73.5,908,0.080947137
1281,2018,280,285,Apr,07--Apr,7,MISSION,OVERHEAD,2.5,265,0.009433962
1282,2018,280,285,Apr,07--Apr,7,MISSION,TSRA,3,588.5,0.005097706
1283,2018,280,285,Apr,07--Apr,7,REIMB,REIMB,0,46,0
1284,2018,280,285,Aug,11--Aug,11,MISSION,FTS,26.5,1451.5,0.018256976
1285,2018,280,285,Aug,11--Aug,11,MISSION,OVERHEAD,0,286,0
1286,2018,280,285,Aug,11--Aug,11,MISSION,TSRA,0,547,0
1287,2018,280,285,Aug,11--Aug,11,REIMB,REIMB,14.5,52,0.278846154
1288,2018,280,285,Dec,03--Dec,3,MISSION,FTS,2,752,0.002659574
1289,2018,280,285,Dec,03--Dec,3,MISSION,OVERHEAD,9,177,0.050847458
1290,2018,280,285,Dec,03--Dec,3,MISSION,TSRA,0,318.5,0
1291,2018,280,285,Dec,03--Dec,3,REIMB,REIMB,0,14,0
1292,2018,280,285,Feb,05--Feb,5,MISSION,FTS,18,1260.5,0.014280048
1293,2018,280,285,Feb,05--Feb,5,MISSION,OVERHEAD,27,224,0.120535714
1294,2018,280,285,Feb,05--Feb,5,MISSION,TSRA,0,173,0
1295,2018,280,285,Jan,04--Jan,4,MISSION,,0,6,0
1296,2018,280,285,Jan,04--Jan,4,MISSION,FTS,120.5,1041,0.115754083
1297,2018,280,285,Jan,04--Jan,4,MISSION,OVERHEAD,3,215,0.013953488
1298,2018,280,285,Jan,04--Jan,4,MISSION,TSRA,125,511.5,0.244379277
1299,2018,280,285,Jan,04--Jan,4,REIMB,REIMB,0,16,0
1300,2018,280,285,Jul,10--Jul,10,MISSION,FTS,16,1007,0.015888779
1301,2018,280,285,Jul,10--Jul,10,MISSION,OVERHEAD,4.5,404,0.011138614
1302,2018,280,285,Jul,10--Jul,10,MISSION,TSRA,14.5,480.5,0.030176899
1303,2018,280,285,Jul,10--Jul,10,REIMB,REIMB,14,61,0.229508197
1304,2018,280,285,Jun,09--Jun,9,MISSION,,0,16,0
1305,2018,280,285,Jun,09--Jun,9,MISSION,FTS,36,1084,0.033210332
1306,2018,280,285,Jun,09--Jun,9,MISSION,OVERHEAD,4.5,526,0.008555133
1307,2018,280,285,Jun,09--Jun,9,MISSION,TSRA,0,259,0
1308,2018,280,285,Jun,09--Jun,9,REIMB,REIMB,0,13,0
1309,2018,280,285,Mar,06--Mar,6,MISSION,CMO,38,52,0.730769231
1310,2018,280,285,Mar,06--Mar,6,MISSION,FTS,172,1018,0.168958743
1311,2018,280,285,Mar,06--Mar,6,MISSION,OVERHEAD,7.5,453,0.016556291
1312,2018,280,285,Mar,06--Mar,6,MISSION,TSRA,84,449.5,0.186874305
1313,2018,280,285,May,08--May,8,MISSION,,26,61,0.426229508
1314,2018,280,285,May,08--May,8,MISSION,FTS,174.5,1216.5,0.143444307
1315,2018,280,285,May,08--May,8,MISSION,OVERHEAD,5,438.5,0.011402509
1316,2018,280,285,May,08--May,8,MISSION,TSRA,0,73,0
1317,2018,280,285,May,08--May,8,REIMB,REIMB,30,160,0.1875
1318,2018,280,285,Nov,02--Nov,2,MISSION,FTS,123,1192.9,0.103110068
1319,2018,280,285,Nov,02--Nov,2,MISSION,OVERHEAD,0,162.5,0
1320,2018,280,285,Nov,02--Nov,2,MISSION,TSRA,2,393.1,0.005087764
1321,2018,280,285,Nov,02--Nov,2,REIMB,REIMB,18,32,0.5625
1322,2018,280,285,Oct,01--Oct,1,MISSION,,0,0,0
1323,2018,280,285,Oct,01--Oct,1,MISSION,FTS,320,1471.5,0.217465172
1324,2018,280,285,Oct,01--Oct,1,MISSION,OVERHEAD,1.5,248,0.006048387
1325,2018,280,285,Oct,01--Oct,1,MISSION,TSRA,8,205.5,0.03892944
1326,2018,280,285,Sep,12--Sep,12,MISSION,FTS,125,836,0.149521531
1327,2018,280,285,Sep,12--Sep,12,MISSION,OVERHEAD,6,375.5,0.015978695
1328,2018,280,285,Sep,12--Sep,12,MISSION,TSRA,0,218,0
1329,2018,280,285,Sep,12--Sep,12,REIMB,REIMB,0,24,0
1330,2018,280,286,Apr,07--Apr,7,MISSION,,0,0,0
1331,2018,280,286,Apr,07--Apr,7,MISSION,FTS,97.5,964,0.101141079
1332,2018,280,286,Apr,07--Apr,7,MISSION,OVERHEAD,6,97,0.06185567
1333,2018,280,286,Apr,07--Apr,7,MISSION,TSRA,86,377,0.228116711
1334,2018,280,286,Apr,07--Apr,7,REIMB,REIMB,12.5,68,0.183823529
1335,2018,280,286,Aug,11--Aug,11,MISSION,FTS,36,799.5,0.045028143
1336,2018,280,286,Aug,11--Aug,11,MISSION,OVERHEAD,0,308,0
1337,2018,280,286,Aug,11--Aug,11,MISSION,TSRA,31,326.5,0.094946401
1338,2018,280,286,Aug,11--Aug,11,REIMB,REIMB,71,152,0.467105263
1339,2018,280,286,Dec,03--Dec,3,MISSION,FTS,104.5,734,0.142370572
1340,2018,280,286,Dec,03--Dec,3,MISSION,OVERHEAD,6,151,0.039735099
1341,2018,280,286,Dec,03--Dec,3,MISSION,TSRA,36,273,0.131868132
1342,2018,280,286,Dec,03--Dec,3,REIMB,REIMB,0,40,0
1343,2018,280,286,Feb,05--Feb,5,MISSION,FTS,102.5,958,0.106993737
1344,2018,280,286,Feb,05--Feb,5,MISSION,OVERHEAD,0,54,0
1345,2018,280,286,Feb,05--Feb,5,MISSION,TSRA,139,269,0.516728625
1346,2018,280,286,Feb,05--Feb,5,REIMB,REIMB,0,24,0
1347,2018,280,286,Jan,04--Jan,4,MISSION,FTS,22,727,0.030261348
1348,2018,280,286,Jan,04--Jan,4,MISSION,OVERHEAD,0,158,0
1349,2018,280,286,Jan,04--Jan,4,MISSION,TSRA,71.5,320,0.2234375
1350,2018,280,286,Jan,04--Jan,4,REIMB,REIMB,0,32,0
1351,2018,280,286,Jul,10--Jul,10,MISSION,CMO,0,0,0
1352,2018,280,286,Jul,10--Jul,10,MISSION,FTS,94.5,618.5,0.152789006
1353,2018,280,286,Jul,10--Jul,10,MISSION,OVERHEAD,9.5,440,0.021590909
1354,2018,280,286,Jul,10--Jul,10,MISSION,TSRA,158.5,274,0.578467153
1355,2018,280,286,Jul,10--Jul,10,REIMB,REIMB,98,160,0.6125
1356,2018,280,286,Jun,09--Jun,9,MISSION,FTS,86.5,847,0.102125148
1357,2018,280,286,Jun,09--Jun,9,MISSION,OVERHEAD,0,159,0
1358,2018,280,286,Jun,09--Jun,9,MISSION,TSRA,17.5,232,0.075431034
1359,2018,280,286,Jun,09--Jun,9,REIMB,REIMB,58.5,96,0.609375
1360,2018,280,286,Mar,06--Mar,6,MISSION,FTS,145,1045,0.138755981
1361,2018,280,286,Mar,06--Mar,6,MISSION,OVERHEAD,1,155,0.006451613
1362,2018,280,286,Mar,06--Mar,6,MISSION,TSRA,43.5,329,0.132218845
1363,2018,280,286,Mar,06--Mar,6,REIMB,REIMB,0,40,0
1364,2018,280,286,May,08--May,8,MISSION,FTS,46,978,0.047034765
1365,2018,280,286,May,08--May,8,MISSION,OVERHEAD,0,180,0
1366,2018,280,286,May,08--May,8,MISSION,TSRA,24,197,0.121827411
1367,2018,280,286,May,08--May,8,REIMB,REIMB,53.5,226,0.236725664
1368,2018,280,286,Nov,02--Nov,2,MISSION,FTS,25,927.5,0.026954178
1369,2018,280,286,Nov,02--Nov,2,MISSION,OVERHEAD,0,84,0
1370,2018,280,286,Nov,02--Nov,2,MISSION,TSRA,0,375,0
1371,2018,280,286,Nov,02--Nov,2,REIMB,REIMB,0,40,0
1372,2018,280,286,Oct,01--Oct,1,MISSION,FTS,135.5,1143,0.118547682
1373,2018,280,286,Oct,01--Oct,1,MISSION,OVERHEAD,0,104,0
1374,2018,280,286,Oct,01--Oct,1,MISSION,TSRA,190,350,0.542857143
1375,2018,280,286,Oct,01--Oct,1,REIMB,REIMB,0,80,0
1376,2018,280,286,Sep,12--Sep,12,MISSION,FTS,15,588,0.025510204
1377,2018,280,286,Sep,12--Sep,12,MISSION,OVERHEAD,0,158.5,0
1378,2018,280,286,Sep,12--Sep,12,MISSION,TSRA,28,124,0.225806452
1379,2018,280,286,Sep,12--Sep,12,REIMB,REIMB,30,218.5,0.137299771
1380,2018,280,287,Apr,07--Apr,7,MISSION,CMO,7,116,0.060344828
1381,2018,280,287,Apr,07--Apr,7,MISSION,FTS,24,722.5,0.033217993
1382,2018,280,287,Apr,07--Apr,7,MISSION,OVERHEAD,48.5,34,1.426470588
1383,2018,280,287,Apr,07--Apr,7,MISSION,TSRA,3,70,0.042857143
1384,2018,280,287,Apr,07--Apr,7,REIMB,REIMB,17,16,1.0625
1385,2018,280,287,Aug,11--Aug,11,MISSION,CMO,0,46,0
1386,2018,280,287,Aug,11--Aug,11,MISSION,FTS,272.5,926,0.294276458
1387,2018,280,287,Aug,11--Aug,11,MISSION,OVERHEAD,0,168,0
1388,2018,280,287,Aug,11--Aug,11,MISSION,TSRA,0,48,0
1389,2018,280,287,Dec,03--Dec,3,MISSION,CMO,0,64,0
1390,2018,280,287,Dec,03--Dec,3,MISSION,FTS,0,536.5,0
1391,2018,280,287,Dec,03--Dec,3,MISSION,OVERHEAD,24,156,0.153846154
1392,2018,280,287,Dec,03--Dec,3,MISSION,TSRA,0,86.5,0
1393,2018,280,287,Dec,03--Dec,3,REIMB,REIMB,0,0,0
1394,2018,280,287,Feb,05--Feb,5,MISSION,CMO,0,84,0
1395,2018,280,287,Feb,05--Feb,5,MISSION,FTS,53,509,0.104125737
1396,2018,280,287,Feb,05--Feb,5,MISSION,OVERHEAD,12,36,0.333333333
1397,2018,280,287,Feb,05--Feb,5,MISSION,TSRA,41.5,105,0.395238095
1398,2018,280,287,Jan,04--Jan,4,MISSION,CMO,38,72,0.527777778
1399,2018,280,287,Jan,04--Jan,4,MISSION,FTS,7.5,542,0.013837638
1400,2018,280,287,Jan,04--Jan,4,MISSION,OVERHEAD,24,63,0.380952381
1401,2018,280,287,Jan,04--Jan,4,MISSION,TSRA,22,232.5,0.094623656
1402,2018,280,287,Jul,10--Jul,10,MISSION,CMO,10,84,0.119047619
1403,2018,280,287,Jul,10--Jul,10,MISSION,FTS,17,506,0.033596838
1404,2018,280,287,Jul,10--Jul,10,MISSION,OVERHEAD,50,241,0.20746888
1405,2018,280,287,Jul,10--Jul,10,MISSION,TSRA,76.5,285,0.268421053
1406,2018,280,287,Jun,09--Jun,9,MISSION,CMO,35.5,180.5,0.1966759
1407,2018,280,287,Jun,09--Jun,9,MISSION,FTS,23.5,703,0.033428165
1408,2018,280,287,Jun,09--Jun,9,MISSION,OVERHEAD,22.5,161.5,0.139318885
1409,2018,280,287,Jun,09--Jun,9,MISSION,TSRA,0,53,0
1410,2018,280,287,Mar,06--Mar,6,MISSION,CMO,0,71,0
1411,2018,280,287,Mar,06--Mar,6,MISSION,FTS,317.5,810.5,0.391733498
1412,2018,280,287,Mar,06--Mar,6,MISSION,OVERHEAD,0,38,0
1413,2018,280,287,Mar,06--Mar,6,MISSION,TSRA,13.5,152.5,0.08852459
1414,2018,280,287,May,08--May,8,MISSION,CMO,0,76,0
1415,2018,280,287,May,08--May,8,MISSION,FTS,107,716,0.149441341
1416,2018,280,287,May,08--May,8,MISSION,OVERHEAD,24,162,0.148148148
1417,2018,280,287,May,08--May,8,REIMB,REIMB,13,46,0.282608696
1418,2018,280,287,Nov,02--Nov,2,MISSION,CMO,0,72,0
1419,2018,280,287,Nov,02--Nov,2,MISSION,FTS,17,699,0.024320458
1420,2018,280,287,Nov,02--Nov,2,MISSION,OVERHEAD,36,44,0.818181818
1421,2018,280,287,Nov,02--Nov,2,MISSION,TSRA,0,109.5,0
1422,2018,280,287,Oct,01--Oct,1,MISSION,CMO,0,102,0
1423,2018,280,287,Oct,01--Oct,1,MISSION,FTS,35,708,0.049435028
1424,2018,280,287,Oct,01--Oct,1,MISSION,OVERHEAD,6,50,0.12
1425,2018,280,287,Oct,01--Oct,1,MISSION,TSRA,3.5,179,0.019553073
1426,2018,280,287,Sep,12--Sep,12,MISSION,CMO,0,8,0
1427,2018,280,287,Sep,12--Sep,12,MISSION,FTS,37,605.5,0.061106524
1428,2018,280,287,Sep,12--Sep,12,MISSION,OVERHEAD,8,132,0.060606061
1429,2018,280,287,Sep,12--Sep,12,MISSION,TSRA,0,32,0
1430,2018,290,290,Apr,07--Apr,7,MISSION,FTS,2,0,0
1431,2018,290,290,Apr,07--Apr,7,MISSION,OVERHEAD,17.5,160,0.109375
1432,2018,290,290,Aug,11--Aug,11,MISSION,OVERHEAD,0,148.5,0
1433,2018,290,290,Dec,03--Dec,3,MISSION,OVERHEAD,2,139,0.014388489
1434,2018,290,290,Feb,05--Feb,5,MISSION,OVERHEAD,0,125,0
1435,2018,290,290,Jan,04--Jan,4,MISSION,OVERHEAD,0,135.5,0
1436,2018,290,290,Jul,10--Jul,10,MISSION,OVERHEAD,23.5,157,0.149681529
1437,2018,290,290,Jun,09--Jun,9,MISSION,FTS,2,0,0
1438,2018,290,290,Jun,09--Jun,9,MISSION,OVERHEAD,19,145,0.131034483
1439,2018,290,290,Mar,06--Mar,6,MISSION,OVERHEAD,6,158,0.037974684
1440,2018,290,290,May,08--May,8,MISSION,OVERHEAD,2,139,0.014388489
1441,2018,290,290,Nov,02--Nov,2,MISSION,OVERHEAD,4,126,0.031746032
1442,2018,290,290,Oct,01--Oct,1,MISSION,OVERHEAD,0,163,0
1443,2018,290,290,Sep,12--Sep,12,MISSION,OVERHEAD,0,85.5,0
1444,2018,290,291,Apr,07--Apr,7,MISSION,CMO,0,182,0
1445,2018,290,291,Apr,07--Apr,7,MISSION,FTS,78,908.5,0.085855806
1446,2018,290,291,Apr,07--Apr,7,MISSION,OVERHEAD,0,250,0
1447,2018,290,291,Apr,07--Apr,7,MISSION,TSRA,0,535,0
1448,2018,290,291,Aug,11--Aug,11,MISSION,CMO,0,47,0
1449,2018,290,291,Aug,11--Aug,11,MISSION,FTS,46,1287,0.035742036
1450,2018,290,291,Aug,11--Aug,11,MISSION,OVERHEAD,0,284,0
1451,2018,290,291,Aug,11--Aug,11,MISSION,TSRA,0,347,0
1452,2018,290,291,Dec,03--Dec,3,MISSION,CMO,0,57,0
1453,2018,290,291,Dec,03--Dec,3,MISSION,FTS,12,965.5,0.012428793
1454,2018,290,291,Dec,03--Dec,3,MISSION,OVERHEAD,0,151.5,0
1455,2018,290,291,Dec,03--Dec,3,MISSION,TSRA,0,253,0
1456,2018,290,291,Feb,05--Feb,5,MISSION,,0,3,0
1457,2018,290,291,Feb,05--Feb,5,MISSION,CMO,18,154,0.116883117
1458,2018,290,291,Feb,05--Feb,5,MISSION,FTS,51,1071.5,0.047596827
1459,2018,290,291,Feb,05--Feb,5,MISSION,OVERHEAD,0,58,0
1460,2018,290,291,Feb,05--Feb,5,MISSION,TSRA,8,214,0.037383178
1461,2018,290,291,Jan,04--Jan,4,MISSION,,0,4,0
1462,2018,290,291,Jan,04--Jan,4,MISSION,CMO,0,106,0
1463,2018,290,291,Jan,04--Jan,4,MISSION,FTS,36,1243.5,0.028950543
1464,2018,290,291,Jan,04--Jan,4,MISSION,OVERHEAD,8.5,113.5,0.074889868
1465,2018,290,291,Jan,04--Jan,4,MISSION,TSRA,0,16,0
1466,2018,290,291,Jul,10--Jul,10,MISSION,,8,24,0.333333333
1467,2018,290,291,Jul,10--Jul,10,MISSION,CMO,0,143,0
1468,2018,290,291,Jul,10--Jul,10,MISSION,FTS,28,740,0.037837838
1469,2018,290,291,Jul,10--Jul,10,MISSION,OVERHEAD,70,473,0.147991543
1470,2018,290,291,Jul,10--Jul,10,MISSION,TSRA,0,284,0
1471,2018,290,291,Jun,09--Jun,9,MISSION,,12.5,16,0.78125
1472,2018,290,291,Jun,09--Jun,9,MISSION,CMO,3,102,0.029411765
1473,2018,290,291,Jun,09--Jun,9,MISSION,FTS,140.5,843,0.166666667
1474,2018,290,291,Jun,09--Jun,9,MISSION,OVERHEAD,21.5,536,0.04011194
1475,2018,290,291,Jun,09--Jun,9,MISSION,TSRA,0,294,0
1476,2018,290,291,Mar,06--Mar,6,MISSION,CMO,0,226,0
1477,2018,290,291,Mar,06--Mar,6,MISSION,FTS,251.5,1117.5,0.225055928
1478,2018,290,291,Mar,06--Mar,6,MISSION,OVERHEAD,0,103.5,0
1479,2018,290,291,Mar,06--Mar,6,MISSION,TSRA,0,444,0
1480,2018,290,291,May,08--May,8,MISSION,CMO,0,223,0
1481,2018,290,291,May,08--May,8,MISSION,FTS,29,904.5,0.032061913
1482,2018,290,291,May,08--May,8,MISSION,OVERHEAD,0,421.5,0
1483,2018,290,291,May,08--May,8,MISSION,TSRA,0,333,0
1484,2018,290,291,Nov,02--Nov,2,MISSION,CMO,0,86,0
1485,2018,290,291,Nov,02--Nov,2,MISSION,FTS,0,851,0
1486,2018,290,291,Nov,02--Nov,2,MISSION,OVERHEAD,4,146,0.02739726
1487,2018,290,291,Nov,02--Nov,2,MISSION,TSRA,9,565,0.015929204
1488,2018,290,291,Oct,01--Oct,1,MISSION,CMO,0,53,0
1489,2018,290,291,Oct,01--Oct,1,MISSION,FTS,97,1317.5,0.073624288
1490,2018,290,291,Oct,01--Oct,1,MISSION,OVERHEAD,8,254.5,0.031434185
1491,2018,290,291,Oct,01--Oct,1,MISSION,TSRA,0,133,0
1492,2018,290,291,Sep,12--Sep,12,MISSION,CMO,0,105,0
1493,2018,290,291,Sep,12--Sep,12,MISSION,FTS,114,933,0.122186495
1494,2018,290,291,Sep,12--Sep,12,MISSION,OVERHEAD,0,178,0
1495,2018,290,291,Sep,12--Sep,12,MISSION,TSRA,0,112,0
1496,2018,290,292,Apr,07--Apr,7,MISSION,CMO,0,101,0
1497,2018,290,292,Apr,07--Apr,7,MISSION,FTS,6,548.5,0.010938924
1498,2018,290,292,Apr,07--Apr,7,MISSION,OVERHEAD,2,376,0.005319149
1499,2018,290,292,Apr,07--Apr,7,MISSION,TSRA,0,316,0
1500,2018,290,292,Apr,07--Apr,7,REIMB,REIMB,30,290,0.103448276
1501,2018,290,292,Aug,11--Aug,11,MISSION,,0,0,0
1502,2018,290,292,Aug,11--Aug,11,MISSION,CMO,0,52,0
1503,2018,290,292,Aug,11--Aug,11,MISSION,FTS,67.5,865,0.078034682
1504,2018,290,292,Aug,11--Aug,11,MISSION,OVERHEAD,14,235,0.059574468
1505,2018,290,292,Aug,11--Aug,11,MISSION,TSRA,0,158,0
1506,2018,290,292,Aug,11--Aug,11,REIMB,REIMB,47,301,0.156146179
1507,2018,290,292,Dec,03--Dec,3,MISSION,FTS,17,903.5,0.018815717
1508,2018,290,292,Dec,03--Dec,3,MISSION,OVERHEAD,0,194,0
1509,2018,290,292,Dec,03--Dec,3,MISSION,TSRA,16,258,0.062015504
1510,2018,290,292,Feb,05--Feb,5,MISSION,CMO,0,16,0
1511,2018,290,292,Feb,05--Feb,5,MISSION,FTS,165.5,996,0.166164659
1512,2018,290,292,Feb,05--Feb,5,MISSION,OVERHEAD,0,237,0
1513,2018,290,292,Feb,05--Feb,5,MISSION,TSRA,8,152,0.052631579
1514,2018,290,292,Feb,05--Feb,5,REIMB,REIMB,0,93,0
1515,2018,290,292,Jan,04--Jan,4,MISSION,CMO,0,44,0
1516,2018,290,292,Jan,04--Jan,4,MISSION,FTS,0,1040,0
1517,2018,290,292,Jan,04--Jan,4,MISSION,OVERHEAD,8,150,0.053333333
1518,2018,290,292,Jan,04--Jan,4,MISSION,TSRA,6.5,169,0.038461538
1519,2018,290,292,Jan,04--Jan,4,REIMB,REIMB,0,32,0
1520,2018,290,292,Jul,10--Jul,10,MISSION,CMO,0,24,0
1521,2018,290,292,Jul,10--Jul,10,MISSION,FTS,90,525,0.171428571
1522,2018,290,292,Jul,10--Jul,10,MISSION,OVERHEAD,51,352,0.144886364
1523,2018,290,292,Jul,10--Jul,10,MISSION,TSRA,52,316,0.164556962
1524,2018,290,292,Jul,10--Jul,10,REIMB,REIMB,62,292,0.212328767
1525,2018,290,292,Jun,09--Jun,9,MISSION,CMO,0,16,0
1526,2018,290,292,Jun,09--Jun,9,MISSION,FTS,147,667,0.220389805
1527,2018,290,292,Jun,09--Jun,9,MISSION,OVERHEAD,16,431,0.03712297
1528,2018,290,292,Jun,09--Jun,9,MISSION,TSRA,0,187,0
1529,2018,290,292,Jun,09--Jun,9,REIMB,REIMB,51,244,0.209016393
1530,2018,290,292,Mar,06--Mar,6,MISSION,CMO,16,24,0.666666667
1531,2018,290,292,Mar,06--Mar,6,MISSION,FTS,71.5,779,0.091784339
1532,2018,290,292,Mar,06--Mar,6,MISSION,OVERHEAD,17.5,569.5,0.030728709
1533,2018,290,292,Mar,06--Mar,6,MISSION,TSRA,0,235,0
1534,2018,290,292,Mar,06--Mar,6,REIMB,REIMB,8,68,0.117647059
1535,2018,290,292,May,08--May,8,MISSION,,2,32,0.0625
1536,2018,290,292,May,08--May,8,MISSION,CMO,52,187,0.278074866
1537,2018,290,292,May,08--May,8,MISSION,FTS,127,697,0.182209469
1538,2018,290,292,May,08--May,8,MISSION,OVERHEAD,26.5,344,0.077034884
1539,2018,290,292,May,08--May,8,MISSION,TSRA,0,137,0
1540,2018,290,292,May,08--May,8,REIMB,REIMB,0,221,0
1541,2018,290,292,Nov,02--Nov,2,MISSION,FTS,0,860.5,0
1542,2018,290,292,Nov,02--Nov,2,MISSION,OVERHEAD,14,186,0.075268817
1543,2018,290,292,Nov,02--Nov,2,MISSION,TSRA,0,374,0
1544,2018,290,292,Oct,01--Oct,1,MISSION,CMO,0,48,0
1545,2018,290,292,Oct,01--Oct,1,MISSION,FTS,50,967.5,0.051679587
1546,2018,290,292,Oct,01--Oct,1,MISSION,OVERHEAD,13,366,0.035519126
1547,2018,290,292,Oct,01--Oct,1,MISSION,TSRA,16,76,0.210526316
1548,2018,290,292,Sep,12--Sep,12,MISSION,CMO,0,60,0
1549,2018,290,292,Sep,12--Sep,12,MISSION,FTS,26,535.5,0.048552754
1550,2018,290,292,Sep,12--Sep,12,MISSION,OVERHEAD,4,170,0.023529412
1551,2018,290,292,Sep,12--Sep,12,MISSION,TSRA,0,82,0
1552,2018,290,292,Sep,12--Sep,12,REIMB,REIMB,24,267,0.08988764
1553,2018,290,293,Apr,07--Apr,7,MISSION,FTS,28.5,1184.5,0.024060785
1554,2018,290,293,Apr,07--Apr,7,MISSION,OVERHEAD,0,117,0
1555,2018,290,293,Apr,07--Apr,7,MISSION,TSRA,0,395.5,0
1556,2018,290,293,Apr,07--Apr,7,REIMB,REIMB,7,8,0.875
1557,2018,290,293,Aug,11--Aug,11,MISSION,FTS,9,1217.5,0.007392197
1558,2018,290,293,Aug,11--Aug,11,MISSION,OVERHEAD,0,176.5,0
1559,2018,290,293,Aug,11--Aug,11,MISSION,TSRA,0,348.5,0
1560,2018,290,293,Dec,03--Dec,3,MISSION,FTS,12.5,1144.5,0.0109218
1561,2018,290,293,Dec,03--Dec,3,MISSION,OVERHEAD,0,96,0
1562,2018,290,293,Dec,03--Dec,3,MISSION,TSRA,0,176,0
1563,2018,290,293,Feb,05--Feb,5,MISSION,,0,3,0
1564,2018,290,293,Feb,05--Feb,5,MISSION,FTS,113.3,1290.5,0.087795428
1565,2018,290,293,Feb,05--Feb,5,MISSION,OVERHEAD,0,103,0
1566,2018,290,293,Feb,05--Feb,5,MISSION,TSRA,3.5,110.5,0.031674208
1567,2018,290,293,Jan,04--Jan,4,MISSION,FTS,168.5,1286.5,0.130975515
1568,2018,290,293,Jan,04--Jan,4,MISSION,OVERHEAD,0,105,0
1569,2018,290,293,Jan,04--Jan,4,MISSION,TSRA,11,241.5,0.045548654
1570,2018,290,293,Jul,10--Jul,10,MISSION,FTS,45,640.5,0.070257611
1571,2018,290,293,Jul,10--Jul,10,MISSION,OVERHEAD,0,195,0
1572,2018,290,293,Jul,10--Jul,10,MISSION,TSRA,0,556.5,0
1573,2018,290,293,Jun,09--Jun,9,MISSION,FTS,59.5,926.5,0.064220183
1574,2018,290,293,Jun,09--Jun,9,MISSION,OVERHEAD,5,385.5,0.012970169
1575,2018,290,293,Jun,09--Jun,9,MISSION,TSRA,0,248,0
1576,2018,290,293,Mar,06--Mar,6,MISSION,FTS,2,1271.7,0.001572698
1577,2018,290,293,Mar,06--Mar,6,MISSION,OVERHEAD,0,175,0
1578,2018,290,293,Mar,06--Mar,6,MISSION,TSRA,0,211.5,0
